mu[560]	559001	560000
mu[561]	560001	561000
mu[562]	561001	562000
mu[563]	562001	563000
mu[564]	563001	564000
mu[565]	564001	565000
mu[566]	565001	566000
mu[567]	566001	567000
mu[568]	567001	568000
mu[569]	568001	569000
mu[570]	569001	570000
mu[571]	570001	571000
mu[572]	571001	572000
mu[573]	572001	573000
mu[574]	573001	574000
mu[575]	574001	575000
mu[576]	575001	576000
mu[577]	576001	577000
mu[578]	577001	578000
mu[579]	578001	579000
mu[580]	579001	580000
mu[581]	580001	581000
mu[582]	581001	582000
mu[583]	582001	583000
mu[584]	583001	584000
mu[585]	584001	585000
mu[586]	585001	586000
mu[587]	586001	587000
mu[588]	587001	588000
mu[589]	588001	589000
mu[590]	589001	590000
mu[591]	590001	591000
mu[592]	591001	592000
mu[593]	592001	593000
mu[594]	593001	594000
mu[595]	594001	595000
mu[596]	595001	596000
mu[597]	596001	597000
mu[598]	597001	598000
mu[599]	598001	599000
mu[600]	599001	600000
mu[601]	600001	601000
mu[602]	601001	602000
mu[603]	602001	603000
mu[604]	603001	604000
mu[605]	604001	605000
mu[606]	605001	606000
mu[607]	606001	607000
mu[608]	607001	608000
mu[609]	608001	609000
mu[610]	609001	610000
mu[611]	610001	611000
mu[612]	611001	612000
mu[613]	612001	613000
mu[614]	613001	614000
mu[615]	614001	615000
mu[616]	615001	616000
mu[617]	616001	617000
mu[618]	617001	618000
mu[619]	618001	619000
mu[620]	619001	620000
mu[621]	620001	621000
mu[622]	621001	622000
mu[623]	622001	623000
mu[624]	623001	624000
mu[625]	624001	625000
mu[626]	625001	626000
mu[627]	626001	627000
mu[628]	627001	628000
mu[629]	628001	629000
mu[630]	629001	630000
mu[631]	630001	631000
mu[632]	631001	632000
mu[633]	632001	633000
mu[634]	633001	634000
mu[635]	634001	635000
mu[636]	635001	636000
mu[637]	636001	637000
mu[638]	637001	638000
mu[639]	638001	639000
mu[640]	639001	640000
mu[641]	640001	641000
mu[642]	641001	642000
mu[643]	642001	643000
mu[644]	643001	644000
mu[645]	644001	645000
mu[646]	645001	646000
mu[647]	646001	647000
mu[648]	647001	648000
mu[649]	648001	649000
mu[650]	649001	650000
mu[651]	650001	651000
mu[652]	651001	652000
mu[653]	652001	653000
mu[654]	653001	654000
mu[655]	654001	655000
mu[656]	655001	656000
mu[657]	656001	657000
mu[658]	657001	658000
mu[659]	658001	659000
mu[660]	659001	660000
mu[661]	660001	661000
mu[662]	661001	662000
mu[663]	662001	663000
mu[664]	663001	664000
mu[665]	664001	665000
mu[666]	665001	666000
mu[667]	666001	667000
mu[668]	667001	668000
mu[669]	668001	669000
mu[670]	669001	670000
mu[671]	670001	671000
mu[672]	671001	672000
mu[673]	672001	673000
mu[674]	673001	674000
mu[675]	674001	675000
mu[676]	675001	676000
mu[677]	676001	677000
mu[678]	677001	678000
mu[679]	678001	679000
mu[680]	679001	680000
mu[681]	680001	681000
mu[682]	681001	682000
mu[683]	682001	683000
mu[684]	683001	684000
mu[685]	684001	685000
mu[686]	685001	686000
mu[687]	686001	687000
mu[688]	687001	688000
mu[689]	688001	689000
mu[690]	689001	690000
mu[691]	690001	691000
mu[692]	691001	692000
mu[693]	692001	693000
mu[694]	693001	694000
mu[695]	694001	695000
mu[696]	695001	696000
mu[697]	696001	697000
mu[698]	697001	698000
mu[699]	698001	699000
mu[700]	699001	700000
mu[701]	700001	701000
mu[702]	701001	702000
mu[703]	702001	703000
mu[704]	703001	704000
mu[705]	704001	705000
mu[706]	705001	706000
mu[707]	706001	707000
mu[708]	707001	708000
mu[709]	708001	709000
mu[710]	709001	710000
mu[711]	710001	711000
mu[712]	711001	712000
mu[713]	712001	713000
mu[714]	713001	714000
mu[715]	714001	715000
mu[716]	715001	716000
mu[717]	716001	717000
mu[718]	717001	718000
mu[719]	718001	719000
mu[720]	719001	720000
mu[721]	720001	721000
mu[722]	721001	722000
mu[723]	722001	723000
mu[724]	723001	724000
mu[725]	724001	725000
mu[726]	725001	726000
mu[727]	726001	727000
mu[728]	727001	728000
mu[729]	728001	729000
mu[730]	729001	730000
mu[731]	730001	731000
mu[732]	731001	732000
mu[733]	732001	733000
mu[734]	733001	734000
mu[735]	734001	735000
mu[736]	735001	736000
mu[737]	736001	737000
mu[738]	737001	738000
mu[739]	738001	739000
mu[740]	739001	740000
mu[741]	740001	741000
mu[742]	741001	742000
mu[743]	742001	743000
mu[744]	743001	744000
mu[745]	744001	745000
mu[746]	745001	746000
mu[747]	746001	747000
mu[748]	747001	748000
mu[749]	748001	749000
mu[750]	749001	750000
mu[751]	750001	751000
mu[752]	751001	752000
mu[753]	752001	753000
mu[754]	753001	754000
mu[755]	754001	755000
mu[756]	755001	756000
mu[757]	756001	757000
mu[758]	757001	758000
mu[759]	758001	759000
mu[760]	759001	760000
mu[761]	760001	761000
mu[762]	761001	762000
mu[763]	762001	763000
mu[764]	763001	764000
mu[765]	764001	765000
mu[766]	765001	766000
mu[767]	766001	767000
mu[768]	767001	768000
mu[769]	768001	769000
mu[770]	769001	770000
mu[771]	770001	771000
mu[772]	771001	772000
mu[773]	772001	773000
mu[774]	773001	774000
mu[775]	774001	775000
mu[776]	775001	776000
mu[777]	776001	777000
mu[778]	777001	778000
mu[779]	778001	779000
mu[780]	779001	780000
mu[781]	780001	781000
mu[782]	781001	782000
mu[783]	782001	783000
mu[784]	783001	784000
mu[785]	784001	785000
mu[786]	785001	786000
mu[787]	786001	787000
mu[788]	787001	788000
mu[789]	788001	789000
mu[790]	789001	790000
mu[791]	790001	791000
mu[792]	791001	792000
mu[793]	792001	793000
mu[794]	793001	794000
mu[795]	794001	795000
mu[796]	795001	796000
mu[797]	796001	797000
mu[798]	797001	798000
mu[799]	798001	799000
mu[800]	799001	800000
mu[801]	800001	801000
mu[802]	801001	802000
mu[803]	802001	803000
mu[804]	803001	804000
mu[805]	804001	805000
mu[806]	805001	806000
mu[807]	806001	807000
mu[808]	807001	808000
mu[809]	808001	809000
mu[810]	809001	810000
mu[811]	810001	811000
mu[812]	811001	812000
mu[813]	812001	813000
mu[814]	813001	814000
mu[815]	814001	815000
mu[816]	815001	816000
mu[817]	816001	817000
mu[818]	817001	818000
mu[819]	818001	819000
mu[820]	819001	820000
mu[821]	820001	821000
mu[822]	821001	822000
mu[823]	822001	823000
mu[824]	823001	824000
mu[825]	824001	825000
mu[826]	825001	826000
mu[827]	826001	827000
mu[828]	827001	828000
mu[829]	828001	829000
mu[830]	829001	830000
mu[831]	830001	831000
mu[832]	831001	832000
mu[833]	832001	833000
mu[834]	833001	834000
mu[835]	834001	835000
mu[836]	835001	836000
mu[837]	836001	837000
mu[838]	837001	838000
mu[839]	838001	839000
mu[840]	839001	840000
mu[841]	840001	841000
mu[842]	841001	842000
mu[843]	842001	843000
mu[844]	843001	844000
mu[845]	844001	845000
mu[846]	845001	846000
mu[847]	846001	847000
mu[848]	847001	848000
mu[849]	848001	849000
mu[850]	849001	850000
mu[851]	850001	851000
mu[852]	851001	852000
mu[853]	852001	853000
mu[854]	853001	854000
mu[855]	854001	855000
mu[856]	855001	856000
mu[857]	856001	857000
mu[858]	857001	858000
mu[859]	858001	859000
mu[860]	859001	860000
mu[861]	860001	861000
mu[862]	861001	862000
mu[863]	862001	863000
mu[864]	863001	864000
mu[865]	864001	865000
mu[866]	865001	866000
mu[867]	866001	867000
mu[868]	867001	868000
mu[869]	868001	869000
mu[870]	869001	870000
mu[871]	870001	871000
mu[872]	871001	872000
mu[873]	872001	873000
mu[874]	873001	874000
mu[875]	874001	875000
mu[876]	875001	876000
mu[877]	876001	877000
mu[878]	877001	878000
mu[879]	878001	879000
mu[880]	879001	880000
mu[881]	880001	881000
mu[882]	881001	882000
mu[883]	882001	883000
mu[884]	883001	884000
mu[885]	884001	885000
mu[886]	885001	886000
mu[887]	886001	887000
mu[888]	887001	888000
mu[889]	888001	889000
mu[890]	889001	890000
mu[891]	890001	891000
mu[892]	891001	892000
mu[893]	892001	893000
mu[894]	893001	894000
mu[895]	894001	895000
mu[896]	895001	896000
mu[897]	896001	897000
mu[898]	897001	898000
mu[899]	898001	899000
mu[900]	899001	900000
mu[901]	900001	901000
mu[902]	901001	902000
mu[903]	902001	903000
mu[904]	903001	904000
mu[905]	904001	905000
mu[906]	905001	906000
mu[907]	906001	907000
mu[908]	907001	908000
mu[909]	908001	909000
mu[910]	909001	910000
mu[911]	910001	911000
mu[912]	911001	912000
mu[913]	912001	913000
mu[914]	913001	914000
mu[915]	914001	915000
mu[916]	915001	916000
mu[917]	916001	917000
mu[918]	917001	918000
mu[919]	918001	919000
mu[920]	919001	920000
mu[921]	920001	921000
mu[922]	921001	922000
mu[923]	922001	923000
mu[924]	923001	924000
mu[925]	924001	925000
mu[926]	925001	926000
mu[927]	926001	927000
mu[928]	927001	928000
mu[929]	928001	929000
mu[930]	929001	930000
mu[931]	930001	931000
mu[932]	931001	932000
mu[933]	932001	933000
mu[934]	933001	934000
mu[935]	934001	935000
mu[936]	935001	936000
mu[937]	936001	937000
mu[938]	937001	938000
mu[939]	938001	939000
mu[940]	939001	940000
mu[941]	940001	941000
mu[942]	941001	942000
mu[943]	942001	943000
mu[944]	943001	944000
mu[945]	944001	945000
mu[946]	945001	946000
mu[947]	946001	947000
mu[948]	947001	948000
mu[949]	948001	949000
mu[950]	949001	950000
mu[951]	950001	951000
mu[952]	951001	952000
mu[953]	952001	953000
mu[954]	953001	954000
mu[955]	954001	955000
mu[956]	955001	956000
mu[957]	956001	957000
mu[958]	957001	958000
mu[959]	958001	959000
mu[960]	959001	960000
mu[961]	960001	961000
mu[962]	961001	962000
mu[963]	962001	963000
mu[964]	963001	964000
mu[965]	964001	965000
mu[966]	965001	966000
mu[967]	966001	967000
mu[968]	967001	968000
mu[969]	968001	969000
mu[970]	969001	970000
mu[971]	970001	971000
mu[972]	971001	972000
mu[973]	972001	973000
mu[974]	973001	974000
mu[975]	974001	975000
mu[976]	975001	976000
mu[977]	976001	977000
mu[978]	977001	978000
mu[979]	978001	979000
mu[980]	979001	980000
mu[981]	980001	981000
mu[982]	981001	982000
mu[983]	982001	983000
mu[984]	983001	984000
mu[985]	984001	985000
mu[986]	985001	986000
mu[987]	986001	987000
mu[988]	987001	988000
mu[989]	988001	989000
mu[990]	989001	990000
mu[991]	990001	991000
mu[992]	991001	992000
mu[993]	992001	993000
mu[994]	993001	994000
mu[995]	994001	995000
mu[996]	995001	996000
mu[997]	996001	997000
mu[998]	997001	998000
mu[999]	998001	999000
mu[1000]	999001	1000000
mu[1001]	1000001	1001000
mu[1002]	1001001	1002000
mu[1003]	1002001	1003000
mu[1004]	1003001	1004000
mu[1005]	1004001	1005000
mu[1006]	1005001	1006000
mu[1007]	1006001	1007000
mu[1008]	1007001	1008000
mu[1009]	1008001	1009000
mu[1010]	1009001	1010000
mu[1011]	1010001	1011000
mu[1012]	1011001	1012000
mu[1013]	1012001	1013000
mu[1014]	1013001	1014000
mu[1015]	1014001	1015000
mu[1016]	1015001	1016000
mu[1017]	1016001	1017000
mu[1018]	1017001	1018000
mu[1019]	1018001	1019000
mu[1020]	1019001	1020000
mu[1021]	1020001	1021000
mu[1022]	1021001	1022000
mu[1023]	1022001	1023000
mu[1024]	1023001	1024000
mu[1025]	1024001	1025000
mu[1026]	1025001	1026000
mu[1027]	1026001	1027000
mu[1028]	1027001	1028000
mu[1029]	1028001	1029000
mu[1030]	1029001	1030000
mu[1031]	1030001	1031000
mu[1032]	1031001	1032000
mu[1033]	1032001	1033000
mu[1034]	1033001	1034000
mu[1035]	1034001	1035000
mu[1036]	1035001	1036000
mu[1037]	1036001	1037000
mu[1038]	1037001	1038000
mu[1039]	1038001	1039000
mu[1040]	1039001	1040000
mu[1041]	1040001	1041000
mu[1042]	1041001	1042000
mu[1043]	1042001	1043000
mu[1044]	1043001	1044000
mu[1045]	1044001	1045000
mu[1046]	1045001	1046000
mu[1047]	1046001	1047000
mu[1048]	1047001	1048000
mu[1049]	1048001	1049000
mu[1050]	1049001	1050000
mu[1051]	1050001	1051000
mu[1052]	1051001	1052000
mu[1053]	1052001	1053000
mu[1054]	1053001	1054000
mu[1055]	1054001	1055000
mu[1056]	1055001	1056000
mu[1057]	1056001	1057000
mu[1058]	1057001	1058000
mu[1059]	1058001	1059000
mu[1060]	1059001	1060000
mu[1061]	1060001	1061000
mu[1062]	1061001	1062000
mu[1063]	1062001	1063000
mu[1064]	1063001	1064000
mu[1065]	1064001	1065000
mu[1066]	1065001	1066000
mu[1067]	1066001	1067000
mu[1068]	1067001	1068000
mu[1069]	1068001	1069000
mu[1070]	1069001	1070000
mu[1071]	1070001	1071000
mu[1072]	1071001	1072000
mu[1073]	1072001	1073000
mu[1074]	1073001	1074000
mu[1075]	1074001	1075000
mu[1076]	1075001	1076000
mu[1077]	1076001	1077000
mu[1078]	1077001	1078000
mu[1079]	1078001	1079000
mu[1080]	1079001	1080000
mu[1081]	1080001	1081000
mu[1082]	1081001	1082000
mu[1083]	1082001	1083000
mu[1084]	1083001	1084000
mu[1085]	1084001	1085000
mu[1086]	1085001	1086000
mu[1087]	1086001	1087000
mu[1088]	1087001	1088000
mu[1089]	1088001	1089000
mu[1090]	1089001	1090000
mu[1091]	1090001	1091000
mu[1092]	1091001	1092000
mu[1093]	1092001	1093000
mu[1094]	1093001	1094000
mu[1095]	1094001	1095000
mu[1096]	1095001	1096000
mu[1097]	1096001	1097000
mu[1098]	1097001	1098000
mu[1099]	1098001	1099000
mu[1100]	1099001	1100000
mu[1101]	1100001	1101000
mu[1102]	1101001	1102000
mu[1103]	1102001	1103000
mu[1104]	1103001	1104000
mu[1105]	1104001	1105000
mu[1106]	1105001	1106000
mu[1107]	1106001	1107000
mu[1108]	1107001	1108000
mu[1109]	1108001	1109000
mu[1110]	1109001	1110000
mu[1111]	1110001	1111000
mu[1112]	1111001	1112000
mu[1113]	1112001	1113000
mu[1114]	1113001	1114000
mu[1115]	1114001	1115000
mu[1116]	1115001	1116000
mu[1117]	1116001	1117000
mu[1118]	1117001	1118000
mu[1119]	1118001	1119000
mu[1120]	1119001	1120000
mu[1121]	1120001	1121000
mu[1122]	1121001	1122000
mu[1123]	1122001	1123000
mu[1124]	1123001	1124000
mu[1125]	1124001	1125000
mu[1126]	1125001	1126000
mu[1127]	1126001	1127000
mu[1128]	1127001	1128000
mu[1129]	1128001	1129000
mu[1130]	1129001	1130000
mu[1131]	1130001	1131000
mu[1132]	1131001	1132000
mu[1133]	1132001	1133000
